../output/v46/reference vs ../output/v46/data/	0.59619	0.64095	0.51111	0.59619	0.55038	0.54364
../output/v22/reference vs ../output/v22/data/	0.40000	0.58667	0.45000	0.40000	0.42353	0.42115
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.40030
../output/v31/reference vs ../output/v31/data/	0.51828	0.39470	0.62500	0.51828	0.56666	0.55561
../output/v62/reference vs ../output/v62/data/	0.36667	0.48333	0.46667	0.36667	0.41067	0.40880
../output/v29/reference vs ../output/v29/data/	0.71500	0.55167	0.62500	0.71500	0.66698	0.65268
../output/v23/reference vs ../output/v23/data/	0.81810	0.78833	0.53846	0.81810	0.64946	0.63804
../output/v49/reference vs ../output/v49/data/	0.54791	0.15276	0.77778	0.54791	0.64291	0.63983
../output/v32/reference vs ../output/v32/data/	0.83970	0.50730	0.67273	0.83970	0.74700	0.72820
../output/v57/reference vs ../output/v57/data/	0.74175	0.45127	0.65000	0.74175	0.69285	0.68475
../output/v24/reference vs ../output/v24/data/	0.57909	0.44455	0.62222	0.57909	0.59988	0.58462
../output/v56/reference vs ../output/v56/data/	0.69444	0.20000	0.88000	0.69444	0.77629	0.74998
../output/v65/reference vs ../output/v65/data/	0.79459	0.54199	0.62000	0.79459	0.69652	0.68763
../output/v28/reference vs ../output/v28/data/	0.61437	0.23308	0.76250	0.61437	0.68047	0.67324
../output/v37/reference vs ../output/v37/data/	1.00000	2.00000	0.33333	1.00000	0.50000	0.49978
../output/v36/reference vs ../output/v36/data/	0.52667	0.96667	0.35000	0.52667	0.42053	0.41889
../output/v43/reference vs ../output/v43/data/	0.45029	0.30466	0.64000	0.45029	0.52864	0.51772
../output/v64/reference vs ../output/v64/data/	0.61929	0.32476	0.66154	0.61929	0.63972	0.63356
../output/v66/reference vs ../output/v66/data/	0.76667	0.43333	0.66667	0.76667	0.71318	0.71112
../output/v41/reference vs ../output/v41/data/	0.53394	0.36333	0.68571	0.53394	0.60038	0.58350
../output/v42/reference vs ../output/v42/data/	0.34286	0.15238	0.70000	0.34286	0.46027	0.45765
../output/v48/reference vs ../output/v48/data/	0.59048	0.45119	0.57143	0.59048	0.58080	0.57841
../output/v59/reference vs ../output/v59/data/	0.60338	0.25065	0.72500	0.60338	0.65862	0.65379
../output/v25/reference vs ../output/v25/data/	0.55653	0.18403	0.75556	0.55653	0.64095	0.63827
../output/v21/reference vs ../output/v21/data/	0.40646	1.30505	0.26667	0.40646	0.32205	0.31252
../output/v30/reference vs ../output/v30/data/	0.62258	0.21621	0.75000	0.62258	0.68037	0.67424
../output/v34/reference vs ../output/v34/data/	0.34000	0.36000	0.48571	0.34000	0.40000	0.39882
../output/v67/reference vs ../output/v67/data/	0.68690	0.11071	0.86667	0.68690	0.76639	0.76382
../output/v69/reference vs ../output/v69/data/	0.50667	0.33722	0.60000	0.50667	0.54940	0.54347
../output/v58/reference vs ../output/v58/data/	0.59808	0.36538	0.68889	0.59808	0.64028	0.62777
../output/v33/reference vs ../output/v33/data/	0.39417	0.53028	0.47692	0.39417	0.43161	0.42054
../output/v38/reference vs ../output/v38/data/	0.41459	0.40180	0.53333	0.41459	0.46652	0.45863
../output/v45/reference vs ../output/v45/data/	0.55397	0.42222	0.56667	0.55397	0.56025	0.54600
../output/v61/reference vs ../output/v61/data/	0.42238	0.45190	0.55000	0.42238	0.47782	0.47145
../output/v44/reference vs ../output/v44/data/	0.55000	0.34778	0.65000	0.55000	0.59583	0.58769
../output/v40/reference vs ../output/v40/data/	0.39333	0.92333	0.32000	0.39333	0.35290	0.34697
../output/v35/reference vs ../output/v35/data/	0.67259	0.24444	0.80000	0.67259	0.73078	0.71268
../output/v68/reference vs ../output/v68/data/	0.32000	0.37000	0.46667	0.32000	0.37966	0.37743
../output/v53/reference vs ../output/v53/data/	0.56667	0.43333	0.60000	0.56667	0.58286	0.57339
../output/v47/reference vs ../output/v47/data/	0.52000	0.28000	0.65000	0.52000	0.57778	0.57691
../output/v39/reference vs ../output/v39/data/	0.33656	0.15377	0.70000	0.33656	0.45456	0.45252
../output/v54/reference vs ../output/v54/data/	0.70643	0.34857	0.68571	0.70643	0.69592	0.69070
../output/v70/reference vs ../output/v70/data/	0.63000	0.42000	0.60000	0.63000	0.61463	0.61198
../output/v52/reference vs ../output/v52/data/	0.44405	0.31071	0.60000	0.44405	0.51038	0.50853
../output/v63/reference vs ../output/v63/data/	0.61071	0.22500	0.73333	0.61071	0.66643	0.66499
../output/v60/reference vs ../output/v60/data/	0.78841	0.33087	0.71111	0.78841	0.74777	0.74305
../output/v26/reference vs ../output/v26/data/	0.44048	0.34524	0.68333	0.44048	0.53566	0.51795
../output/v50/reference vs ../output/v50/data/	0.32611	0.69278	0.34286	0.32611	0.33427	0.33058
../output/v51/reference vs ../output/v51/data/	0.21905	0.34286	0.40000	0.21905	0.28308	0.28117
