../output/v46/reference vs ../output/v46/data/	0.28825	0.67397	0.28571	0.28825	0.28698	0.28306
../output/v22/reference vs ../output/v22/data/	0.31000	0.92333	0.28000	0.31000	0.29424	0.29185
../output/v27/reference vs ../output/v27/data/	0.19524	0.60119	0.30000	0.19524	0.23654	0.22568
../output/v55/reference vs ../output/v55/data/	0.13000	0.46333	0.30000	0.13000	0.18140	0.17977
../output/v31/reference vs ../output/v31/data/	0.37766	0.42119	0.51429	0.37766	0.43551	0.42497
../output/v62/reference vs ../output/v62/data/	0.60000	1.38333	0.31429	0.60000	0.41250	0.40986
../output/v29/reference vs ../output/v29/data/	0.38167	0.41000	0.52000	0.38167	0.44022	0.43006
../output/v23/reference vs ../output/v23/data/	0.57619	0.65952	0.48000	0.57619	0.52372	0.51311
../output/v49/reference vs ../output/v49/data/	0.73561	0.97714	0.43636	0.73561	0.54778	0.54440
../output/v32/reference vs ../output/v32/data/	0.52766	0.45198	0.57500	0.52766	0.55031	0.53578
../output/v57/reference vs ../output/v57/data/	0.29627	0.74762	0.28571	0.29627	0.29090	0.28671
../output/v24/reference vs ../output/v24/data/	0.53354	0.60384	0.54000	0.53354	0.53675	0.52501
../output/v56/reference vs ../output/v56/data/	0.44333	0.63000	0.46667	0.44333	0.45470	0.43988
../output/v65/reference vs ../output/v65/data/	0.32543	0.47652	0.43333	0.32543	0.37171	0.36519
../output/v28/reference vs ../output/v28/data/	0.47196	0.26955	0.65714	0.47196	0.54937	0.54247
../output/v37/reference vs ../output/v37/data/	1.00000	2.00000	0.33333	1.00000	0.50000	0.49978
../output/v36/reference vs ../output/v36/data/	0.52667	1.52667	0.25455	0.52667	0.34321	0.34152
../output/v43/reference vs ../output/v43/data/	0.67318	1.44068	0.35000	0.67318	0.46055	0.45212
../output/v64/reference vs ../output/v64/data/	0.32238	0.54905	0.38333	0.32238	0.35022	0.34633
../output/v66/reference vs ../output/v66/data/	0.46667	0.33333	0.60000	0.46667	0.52500	0.52236
../output/v41/reference vs ../output/v41/data/	0.65727	1.13727	0.41429	0.65727	0.50823	0.49283
../output/v42/reference vs ../output/v42/data/	0.58413	1.14921	0.34286	0.58413	0.43209	0.42845
../output/v48/reference vs ../output/v48/data/	0.47619	1.45833	0.24615	0.47619	0.32454	0.32193
../output/v59/reference vs ../output/v59/data/	0.36805	0.37922	0.51429	0.36805	0.42905	0.42490
../output/v25/reference vs ../output/v25/data/	0.21200	0.19942	0.52000	0.21200	0.30121	0.29821
../output/v21/reference vs ../output/v21/data/	0.42828	0.85535	0.35556	0.42828	0.38855	0.37688
../output/v30/reference vs ../output/v30/data/	0.44424	0.28970	0.62857	0.44424	0.52057	0.51541
../output/v34/reference vs ../output/v34/data/	0.64000	1.06000	0.37647	0.64000	0.47407	0.47249
../output/v67/reference vs ../output/v67/data/	0.41111	0.38651	0.53333	0.41111	0.46431	0.46170
../output/v69/reference vs ../output/v69/data/	0.22556	0.37722	0.40000	0.22556	0.28845	0.28524
../output/v58/reference vs ../output/v58/data/	0.26987	0.26538	0.60000	0.26987	0.37229	0.36816
../output/v33/reference vs ../output/v33/data/	0.41250	0.51194	0.46154	0.41250	0.43564	0.42121
../output/v38/reference vs ../output/v38/data/	0.33147	0.48492	0.44444	0.33147	0.37973	0.37346
../output/v45/reference vs ../output/v45/data/	0.52778	1.42460	0.28333	0.52778	0.36872	0.35986
../output/v61/reference vs ../output/v61/data/	0.81952	1.80333	0.33333	0.81952	0.47391	0.46389
../output/v44/reference vs ../output/v44/data/	0.40333	0.71889	0.36000	0.40333	0.38044	0.37157
../output/v40/reference vs ../output/v40/data/	0.62333	1.74667	0.27778	0.62333	0.38430	0.37812
../output/v35/reference vs ../output/v35/data/	0.77766	0.75073	0.56000	0.77766	0.65112	0.63616
../output/v68/reference vs ../output/v68/data/	0.51000	0.41000	0.55000	0.51000	0.52925	0.52676
../output/v53/reference vs ../output/v53/data/	0.41667	1.08333	0.30000	0.41667	0.34884	0.34277
../output/v47/reference vs ../output/v47/data/	0.76000	0.64000	0.54286	0.76000	0.63333	0.63234
../output/v39/reference vs ../output/v39/data/	0.41718	0.64520	0.40000	0.41718	0.40841	0.40569
../output/v54/reference vs ../output/v54/data/	0.49786	0.55714	0.48571	0.49786	0.49171	0.48832
../output/v70/reference vs ../output/v70/data/	0.50000	0.55000	0.48000	0.50000	0.48980	0.48711
../output/v52/reference vs ../output/v52/data/	0.52183	1.23929	0.30000	0.52183	0.38098	0.37872
../output/v63/reference vs ../output/v63/data/	0.45000	0.24643	0.64000	0.45000	0.52844	0.52699
../output/v60/reference vs ../output/v60/data/	0.54103	0.70262	0.44000	0.54103	0.48531	0.48042
../output/v26/reference vs ../output/v26/data/	0.03452	0.22738	0.20000	0.03452	0.05888	0.05790
../output/v50/reference vs ../output/v50/data/	0.77833	1.40500	0.37333	0.77833	0.50462	0.49939
../output/v51/reference vs ../output/v51/data/	0.80595	1.30119	0.38667	0.80595	0.52261	0.51974
